state,business_id,name,postal_code,latitude,longitude
OH,Xh0GgOn6LjfYJJUZQsjDTg,Samurai Japanese Steak House,44202,41.3531802076,-81.386346182
PA,x_AmiOc8DPAyHe5VeoDYEw,Applebee's,15218,40.4263118,-79.8889559
OH,7xmuQuhpzBlkkSbWePFeVQ,Orale! Kitchen,44113,41.4862118,-81.7049702
NV,uyaOrQSCGPvxqME2_F1V9w,Port of Subs,89131,36.2794644792,-115.206017713
NV,r6jbUGiyoN05mZ13apQGgw,Mama Depalma's Pizza & Bistro,89123,36.0106875,-115.1371278
NV,hk7BUC8zi7xXPo2GGU4v7w,Hookah Palace,89119,36.1155934,-115.1414363
AZ,NHfsHKYyFLR9mrlm5uGmCg,El Pacifico Botanas,85015,33.5226564,-112.0941341
AZ,l_4c__U60fVeTe4IYZBR3w,Biscuits,85284,33.3487234723,-111.909610927
NV,NYRkbIL7yL7o75-MjhbgWw,Antojos la Güera Mexican Grill,89121,36.1292348139,-115.092560537
OH,WGO02-cLiWjeJh0PPLQMBw,Wendy's,44122,41.4620473,-81.4859281
AZ,5wFIiyjn7-UDd62mPSNOcw,Burger King,85048,33.3048837,-111.999472
NC,x5fgrhaq8R8qXhZFPnfXWw,Poppyseeds Bagels,28104,35.0702265,-80.6992856
NC,hf2oiNqYYWoF2-iNYSnOMg,China Fun,28227,35.21051,-80.690262
NC,RiNsVx2Zn_eoRaR23anbDQ,Don Pedro,28056,35.2086242,-81.1651014
SC,CWu6oDNKDIABkzlQYMC-FA,Famous Toastery,29707,34.9985141759,-80.8555686371
WI,YgBQEX8dB27FdYj7PaPhPw,Gates & Brovi,53711,43.052916,-89.435789
OH,jQe-ZROYfR7dTgUhAtjvrQ,Angie's Soul Cafe,44114,41.5141289,-81.668221
OH,wftmt-n8OUA4Ng3bWWH5dw,Wonton Gourmet & BBQ,44114,41.5088802,-81.6662596
NV,cxwQIfMljUhk1yMG8PQLXg,Charlie's Market Buffet,89107,36.1634312,-115.2072287
NV,iO-BvLp2fu7AgSXG1PqcPg,Carl's Jr Restaurants,89031,36.2611358,-115.1830935
NV,DXJwwkbTLpVKrFw26-8tcQ,Na Na Thai Kitchen,89102,36.1311926,-115.2077993
OH,Xx0iT938ygogOz6qIVG0hw,Moxie,44122,41.465699,-81.495538
NV,2vr2yGIzSehe_ITFamNpyw,Fun Tacos,89146,36.1462034039,-115.242654271
NC,2KpyT9ZN2qtj1n3TX_bzYQ,Char Bar No 7,28105,35.0831613,-80.7295536
AZ,YSYDJTCt5kzY2kKnLNGRiA,SOL Mexican Cocina,85254,33.6254670046,-111.924173648
AZ,cUFBO-5Fgd7pR0JUakWXSw,The Mission Kierland,85254,33.6233685,-111.9276882
NV,GpzQY2XLo5A35Cf8-Mjazg,Johnny Vegas Grill,89121,36.1290736318,-115.091311793
NV,AnXovUgUHJap3QaDRnjL1w,Blueberry Hill Family Restaurant,89121,36.1161975,-115.092388
IL,ezFZVzNCtPdFATNGzCumjw,Super Wok,61821,40.0982297,-88.274226
OH,gpuhse-YJgkL0-W5z_xDRw,Wendy's,44035,41.4223772,-82.0776231
PA,Q9OW5SmEvK3CisK5vlMVpg,Defelice's Deli,15321,40.3217042,-80.1993564
AZ,gp9ZESRRNLqWfgJtEzPThA,Original Geno's Pizza & Cheesesteak,85281,33.422542,-111.903543
PA,9dnFUsbz_wAI3sz4Gb50JQ,PapaGallo Cucina,15017,40.3826179,-80.0951259
PA,eRJCi0JbkU_Vg4xOmX5Z2w,Tony Williams Car Service,15219,40.4425364,-80.0023016
NC,A6C0YbnRSsP9nHb3qSmu7Q,Ice Cream & Pizza Works,28173,34.9373298,-80.7502537
AZ,bZaVMkkaXFc0xpnOkacWsg,Gino's Pizza,85042,33.3878505,-112.0735848
AZ,yRLEsYBSKfBpCQgcPsatCw,Rosatis Pizza,85210,33.3772135,-111.8583883
OH,fBg_BALfHGKVw2tUYboFsw,Taki's Greek Kitchen,44012,41.4952477,-81.9877058
NV,oyvgnAu7mSR5HCr433lTKw,Einstein Bros Bagels,89103,36.1147442926,-115.200259378
AZ,80gdzmn-E3IaXK7Z6qzC6A,Costa Vida Fresh Mexican Grill,85204,33.3836669831,-111.756811937
WI,JE3SRhAGqZrAzs0gMm5cIA,MOD Pizza,53704,43.1265391,-89.3011524
PA,leG7stzwTdc37b8Ma1TEeA,McDonald's,15241,40.3380706,-80.0507841
OH,BSjJIFtg1BkLTCYJYzy7Og,Eastern Buffet,44053,41.4266004,-82.1850342
WI,8RbNzNeaUh5e8PJOnp1e4Q,McDonald's,53575,42.942198,-89.383839
AZ,fBDqiXMBHZOiIlrYkQE5Fw,Sonic Drive-In,85296,33.3068393,-111.755232
OH,gg2P2mTgHhWrpjPh3X85zA,Subway,44054,41.490187,-82.108721
WI,nFWrKmBJvzbHZT090D-Mtg,Sukhothai Restaurant,53711,43.0676088,-89.4106872
OH,a58P2BPCCbQgDMbEoLfWzg,Emperor's Palace,44114,41.508385,-81.678449
NV,U4ZvCExEi8Chtzu9IVrkCg,Magura Pizza,89169,36.1366364,-115.1357582
OH,TXcVQfX4J0NqKRqgDBgWOA,Marco's Pizza,44121,41.5210662,-81.5303694
AZ,abHiuwC0FPSlZ9ALiVPtgg,Cafe Rio,85249,33.2472965771,-111.788691355
AZ,moauW4l96E3BEK7aXDiMsQ,Panda Express,85249,33.2175765,-111.8263771
OH,r_TKhukd3QwMVxeFqQ8F1Q,Penn Station,44118,41.501638,-81.537237
WI,pP2t4yG5W_3x_r3ee9h-kQ,Craftsman Table & Tap,53562,43.106774,-89.4977379
NV,0VjHFdczi6Nln_nn8bucJQ,Pho Bistro,89121,36.1139613,-115.0909203
PA,3RWJGTSIRvGmIbwvMqAOuw,Slate Bistro,15241,40.3386202362,-80.0505173206
WI,-mst4KdHEmeF3Qm0Xfouhw,Subway,53716,43.0539464275,-89.3249382824
IL,gEPH0lm8IJcC8dkkwHJ7fA,Jillian's,61820,40.103246,-88.244236
NV,dpVMSMJjJtwhO_Zvugc5_w,Licklider's Deli & Grill,89119,36.098467,-115.148375
AZ,KT9r0Gkssl4FNJDJ6zvHIw,Waldo's BBQ,85296,33.300596,-111.743188
AZ,ME9Ap4lox7bJ8vg2GcySLA,Starbucks,85249,33.2461968192,-111.788839283
NV,D_mVIUu5XyrHz-7U_z_pDg,Nove Italiano,89103,36.114483,-115.194814
OH,WgSCgOIGn4Zbrjmq61KePw,Ruby Tuesday,44060,41.7151932,-81.2982898
NV,A8IouaHOlMHoVIRuAKbKzA,Wine Cellar & Tasting Room,89103,36.1169147153,-115.186267491
IL,pnC73AlRWa1MWlIpZe3N1A,Doughbelly Subs,61853,40.1955803184,-88.4000484008
WI,Ol4QM1QI5GlK36t2sGC7KA,Hubbard Avenue Diner,53562,43.0951779,-89.510672
AZ,PzsrU41s4-QCUdb7lua2GQ,Primebar,85254,33.6228432,-111.9253506
AZ,SgIOG9I6i58szXkGCcs3MQ,Long Wongs,85283,33.3792202,-111.9767429
AZ,JLh_3ID6DaKvmD_2hQ6J-w,Betito's Mexican Restaurant,85282,33.3918914795,-111.909072876
OH,VxWkBD_iZa9BiorMMtDYIw,On Tap,44224,41.1554623,-81.4036697
AZ,iB8BLK67u6JDCqpHAiCMGw,Silver Spur Saloon & Restaurant,85331,33.8314857483,-111.945655823
AZ,zaBk2imYnk7rG7IdOMhRmA,Pho Saigon Pearl,85086,33.800185,-112.1281334
AZ,eyOiUX4YWj0rocM4II2U7w,Coyoacan Steakhouse,85042,33.364569,-112.073612
AZ,30xoqX9VRA_hH5x1QgONEA,Sano Brick Pizza,85042,33.3778514,-112.0358955
NC,oCI38JuE_ZyNTCIQkaK03g,Friar Tuck Pub,28269,35.3425724,-80.7708508
NV,l4idpMNjLXY59NI9np-JOQ,Chinatown Express Restaurant,89102,36.1254312,-115.1969657
AZ,nfdNvM0HFCDmnJ5eHMnuNg,Miracle Mile Delicatessen,85016,33.507557,-112.040116
NV,joykx2LTxkBKvh-fEk4aKw,Lucio Ristorante,89103,36.114779,-115.2217331
OH,q2Zri4_MPHB8DInN5X_fwA,Nicolinni's Ristorante,44321,41.1336593,-81.6537087
PA,2KrRu2odf_53L90UQLKVvA,Zoup!,15238,40.4877663,-79.8810425
NC,kWclF3kJdLYPaoz-pepCDg,Bobbee O's BBQ,28269,35.33806,-80.8240579
OH,B0qB9pWaYOFx_iv_KNSLbw,Irie Jamaican Kitchen,44119,41.5907813043,-81.5497045219
AZ,Ld2hhA3q3cdkptwS1fsYEg,Yogi's Grill,85085,33.714505545,-112.112238407
AZ,lN4wmlhRagSZMF6YlOGNtg,Julia's Mesquite Mexican and Burgers,85225,33.3378722065,-111.842531128
AZ,Tax_5L_C559yBm5Tc3mDZQ,Sweet O Wine and Chocolate Lounge,85311,33.53226,-112.17908
AZ,IWF6pgOPF7gNBOJqL8AaXQ,Nam Sao,85311,33.6392038,-112.1530065
AZ,QMj2_aQU9gh4d6LXzbmDLg,Grady's,85029,33.5937119,-112.099237
PA,JTKzGJvIK9yuoUf-erV2qQ,Bella Notte,15222,40.4508375,-79.9839077
AZ,0ZL9snCMfzb9icU3LS_kKw,Paradise Bakery and Cafe,85226,33.3188308,-111.9702287
OH,gu1oYu_fCAUyxe2X7DDw0A,Jilliano's Pizzeria,44001,41.4183036,-82.2074951
AZ,YwLZ6RDKKhPAoAOP5m_elA,Five Guys,85044,33.31898,-111.97993
NV,YIUcqm086eWtNgZeB39_Ww,Adam's Ribs,89119,36.103565,-115.136552
AZ,L21-HVVqaJN-6jtRt7ZefQ,Carvers Steaks & Chops,85381,33.6100313,-112.2356244
AZ,U8CnzJzi54gkveXx9xnVYQ,Domino's Pizza,85014,33.5095292,-112.0609579
NC,a3gVxyKKpYHPuUaKEDNjjg,Foxcroft Wine Co,28226,35.1474555,-80.809042
OH,1Mf0UInsuxMNfJjzy0rTBQ,Denny's,44129,41.4190810505,-81.7322783938
AZ,tu7cmFBfKVFKtJvRPHOxbg,Filiberto's,85248,33.2471086,-111.839682
AZ,tK-PQOhZo94fonbQVXaOSg,King Wok,85296,33.3369054333,-111.771771333
NC,VZcjLx_lV12nkIP0UKK0UQ,Not Just Franks,28025,35.4090355,-80.5797955
NV,3qIFv-MbDoj-gDigpo_FgA,John Mull's Meats & Road Kill Grill II,89131,36.336473,-115.2091453
OH,2I7QtHJI-izdThjghMaT1g,Cafe Toscano,44202,41.3167018,-81.3533063
NV,1vRSIAJ5rlnSabNLMiOXeA,Carl's Jr.,89102,36.1448007,-115.1927803
AZ,JuMtRdolJCRXZDvA-1Thwg,RiteWay Catering & Food Truck,85004,33.5691016365,-111.890108509
PA,o7aBPJhTR-R4TccTSfu-Ng,Chipotle Mexican Grill,15213,40.444541305,-79.9480804994
OH,mNY5ae_BKXNt_fPMrXd-3A,Grove Hill,44022,41.430582399,-81.3905384735
NV,tVW7pefO8xIgWMF86oVhKQ,Firehouse Subs,89118,36.0786511,-115.2417425
IL,J5U-nbhKSnnX7DJGT6QELg,The Apple Dumplin',61802,40.1336703544,-88.1625332782
PA,Iwoc2I0iWMhkmISUeDHYew,Bonnie & Clyde's,15090,40.6326982123,-80.0605916977
NV,WQn2j45QmB7iX8C5YjZVCw,Red Hots Mexican Restaurant,89014,36.0547761514,-115.03790617
NV,LXt2Aycp2ILMWQmKsjl4Wg,Firehouse Subs,89117,36.1579322805,-115.313349631
PA,JJi7c7uiTzCqeWNTsldgXQ,Red Tea House,15220,40.3918384617,-80.0670470873
AZ,LelAlfuj5oVRF9CQdWLsNQ,The Henry,85018,33.5088410019,-111.984304688
PA,5nMvlKW5n2-O0tT44DYnDQ,Gran Canal Caffe,15215,40.4947213,-79.9317787
AZ,HVbCRVlw-vGcPZrOcO5L_w,Kanpai Sushi & Bar,85281,33.4233153,-111.9402738
AZ,qh9_lLcWLQlPODzeGObRMg,Filiberto's Mexican Food,85233,33.349315,-111.822416
NV,PlBB9x6jpD2LW-3uJfODFA,Cal Club Snack Bar,89101,36.172777,-115.145593
IL,PjOobIUE5onVqU_t7gskrQ,Garcia's Pizza In a Pan,61801,40.110231,-88.237045
AZ,0vJmCY2P5rc37jSMz7Nz3Q,The Steamed Tamale,85007,33.4513004,-112.0977344
OH,Ru7E0nFFK8r6xPoKncth9Q,McCormick & Schmicks,44122,41.5011982,-81.4948949
AZ,xxelcbat6roueQvnk3TRmA,Barrel Grill & Modern Saloon,85382,33.627221,-112.236959
NV,nTc-Qj_-ABZrpM9YSpJ6jA,Chow King,89119,36.1182191,-115.1357269
AZ,st_pnALlGB6OCWkb4e14mg,Bada Boom Pasta Room,85251,33.4957243,-111.9287734
NV,K2_zfa7cKbg5klHJYqoWnw,Hot N Juicy Crawfish,89123,36.0144588998,-115.117999442
OH,-rWTAGqvub6JFyBeoG5ONg,Mid Town Booths Tavern,44107,41.4854941,-81.8155626
PA,BC5MXeRMkw4jheSb-GVQBA,Leena's Food,15668,40.427738,-79.686658
NV,OHFH6ALQqq35NiEbD1eXuw,Chang's Hong Kong Cuisine,89103,36.105081,-115.20764
NC,sv-PYw3Jh2Zee5hbwa_lgA,The Coffee Cup,28262,35.2267457,-80.8585693
NV,Nc6k5XNVffb59n_nlDZFdQ,Time-Out Sports Bar & Grill,89107,36.1599831016,-115.225258909
IL,2YnUIGGmhoJX4Cd61nQLkg,Za's Italian Cafe,61820,40.1399247,-88.2458532
NV,LPm4Q5fI6r5g9BQw-VKhOw,Two Gals From Cal,89005,35.9694066,-114.8576003
OH,5ogGZ4ZiO7SwFPPtt3Zmpw,Sarku Japan,44070,41.4175725273,-81.9070136547
AZ,LVkILnI-bXtlCJggb3hfkg,Marisa's Mexican Seafood Cocina,85019,33.5239002774,-112.149244845
OH,HZkghMU0UGH0iU6eVAAL_Q,Jersey Mike's Subs,44236,41.2386751,-81.4464324
AZ,NF0H-HFJOK6R8fkhYkFuzw,Firebirds Wood Fired Grill,85226,33.3045866,-111.9006511
AZ,X9sDrd6Uia0uQFFKwwQcJg,India Gate,85234,33.381279,-111.724162
AZ,R1k-z3Mauqk4v-7ZeEVsHQ,Guanaquito Restaurant,85006,33.4659637,-112.0506694
AZ,FlSC47gipnoXP64XMOXxcA,Sweet Dessert Café,85283,33.3773905977,-111.950065345
WI,1AbuJiCPu-mOJUPjQIpuLw,Bar Bistro 608 / Rooftop Bar,53705,43.071195,-89.452743
AZ,VSxerbElzNHa54Untazzmw,Chili's Grill & Bar,85284,33.3495934,-111.9578254
OH,MYJqBLlBsHjEA0sVgF73TA,Chick-fil-A,44333,41.13463011,-81.643077
NC,QD76w6JnHHrUGB03YdL44A,Edomae Sushi and Hibachi Grill,28216,35.3481219371,-80.8591259301
WI,49JTxfrT4BnROuk9_RIW6w,KFC,53704,43.1314,-89.2999
NV,SgoPKzmU5CjuD5ewuoJ7oQ,VeggiEAT Xpress,89014,36.0551099,-115.0455774
WI,rZRxuGOxTaf11VcsMviQwQ,Rocky Rococo,53715,43.0674068,-89.4075766
AZ,c7I_UpoNg7ZP8UClLhbSUQ,Hoosier Cafe,85225,33.3345446,-111.8463429
NV,IoyamGmKao_hfQBvFKihyA,Amigo's Mexican Cantina,89015,36.032336598,-115.008519136
AZ,ncIFLVPKpozvUyZBAheyzw,Harry's Lounge Tempe Mission Palm's Hotel,85281,33.4264135,-111.9388822
OH,OdLYPceRdj07gC378sruMw,Taco Bell,44111,41.451878,-81.801603
PA,mseBBgYcqyv6T1sfrXI-XQ,Tavern 51,15236,40.3572628,-79.9811182
AZ,MrRu3ZE1QKaXfAzfOtAkDw,Durger Dog,85209,33.375057,-111.687177
IL,kUICYu0N_TbtCz0Z8ynPFw,Chipotle Mexican Grill,61820,40.1103747782,-88.2306922227
AZ,88yIboxl9p7sPy9ifh_s4A,Sonic Drive-In,85008,33.4661335,-111.9737293
WI,Ps5mrcu_E17YBC7Tl75X0w,Naty's Fast Food,53715,43.0495357132,-89.3931284174
NV,WlTeMP8p3m1b3LxkfBllLQ,Sonic Drive-In,89120,36.07834,-115.101509
OH,HW8iARU2n2wOkezDWKit_Q,Altieri's Pizza,44224,41.1590528,-81.4428862
AZ,Jd2NUZeVeyWi1tTNKXMt1Q,Sí Señor Restaurant,85224,33.3136751,-111.8596581
AZ,BWS7gSVFPTbQw_FQXzO4og,Jack in the Box,85014,33.5306963,-112.064714
WI,fa_yHDsmP319J11HXoWAHQ,Little Caesar's Pizza,53713,43.0256771,-89.4148895
PA,8UPbuIL9jVSWkGvC47b2Zw,Sir Pizza,15090,40.6155836,-80.0929885
AZ,6D4L8YpkhAh_YwaLmhoMNg,Romano's Macaroni Grill,85258,33.5779295,-111.9253342
OH,6h5UmbIV4HPFj5bklXj75w,McDonald's,44103,41.516782,-81.6524589
NV,F2HKV9oJhnIKQ-M4Gt4Ftg,Voodoo Wing Company,89108,36.2185398,-115.2431106
AZ,ICrUihrSJeqKKkdqsf14KQ,TJ's Homestyle Restaurant,85323,33.438656,-112.341394
NV,w7r_pDUR56k0raVroQhhww,Steiner's A Nevada Style Pub,89123,36.0407804215,-115.171651706
WI,COnqdubhr87gCDJjPGwT6A,Freska Mediterranean Grill,53562,43.0906254,-89.5255632
PA,pF8eI3VIN8J4vroeywv5tg,Noodles & Company,15317,40.2731628,-80.1263749
OH,JPmu9-2jd7nGIuTXEqT9zg,Cucina Rustica,44023,41.4102758,-81.3359582
AZ,gxEkxkqQrrK62DJnXxXDLg,Smashburger,85016,33.5078576,-112.0403713
NV,Uy3_5nLo3sYkAuSX6mjdmg,Geebee's Bar & Grill,89123,36.0342435,-115.1714093
AZ,I3s2O5sWde89hTK5wLEsUw,Arizona Roadhouse 66,85073,33.4501432285,-112.07
NC,qaJ-HewyVAQCQ8C_KveZ4g,China Cafe,28262,35.327294,-80.738805
OH,4zOyZff4-FemUqRW3GXuCA,Geppetto's,44012,41.503954,-82.0518607
NV,NRn6yqCq3yAh7NtKBt79xQ,Martorano's,89103,36.1164467,-115.1848942
AZ,ndQTAJzhhkrl1i5ToEGSZw,Oregano's Pizza Bistro,85281,33.4216173426,-111.946675175
AZ,sArY4vj_AtHLZoKHscD4ew,Smashburger,85281,33.4329144,-111.9054505
NC,rT2ownx0bn2Wfve3iYHLxw,Chicken Bucket,28052,35.289374,-81.016997
IL,hX-foSZsr_fW_n7ydo4D0Q,KFC,61801,40.1163,-88.211
OH,kF1Rr2bMPujucUihlitT2g,Asia Garden,44136,41.2781816355,-81.7852382394
OH,KAzoP0Ed6ep7Udui2CubhQ,Gionino's Pizzeria,44139,41.385414,-81.43948
OH,71K20-AiZodl9-i3W9w56A,Yours Truly Restaurants,44022,41.430694,-81.391132
NC,JsRt9LPgv-7guVcY4u6OQA,Antico Italian Restaurant,28078,35.4437229,-80.8645502
NC,F9ZtvQlaWJrOQJW3QkRX_Q,Lempira Restaurant,28210,35.128067,-80.874879
NC,dUhYjBM3QHkPKV7Z63ottQ,Long Creek Fish Fry,28034,35.3044133,-81.1581376
NV,ZAuAwz1ijuydn5yL3q3rzA,Japanese Curry Zen,89146,36.1267591884,-115.209393861
PA,um9n7JDaPaO1kmgs0cLjqQ,Bob Evans,15237,40.5417427189,-80.0121000409
AZ,dwNZks_N6paJzgU4zzwlWw,Popeyes Louisiana Kitchen,85295,33.2941628,-111.7472077
OH,ts0_WrCwtz3qvJU50GP9Rg,Stratos On the Lake,44053,41.458793,-82.203867
WI,JmlSv3iBz3nBEXy5r1yhtg,Saigon Sandwich Madison,53715,43.0720549822,-89.4056580216
PA,-httBl6DSZiUtDX4SQWtag,The Enrico Biscotti,15222,40.4513159,-79.9832024
AZ,-Ma5JqzuI_3xIAtpNJfQ2g,Krachai Thai Kitchen,85053,33.6248167,-112.1310047
AZ,RWMiAe2Pi-7KTMjREoyxdg,Denny's,85206,33.3913250554,-111.685151534
NV,DJXZrIi4k1Iyd1mQRwxIMg,Gyro Time,89119,36.0855002336,-115.119432251
AZ,TU2iFaJFD0zJWVz3AzHEuA,Keegan's Grill,85248,33.2613947,-111.8613829
OH,-E0MTAQNejeAQxo4Yk862w,Cajun Dave's,44240,41.153184615,-81.3583160587
NV,vZLAmpN-hTI3GCT9hlHVUA,Carbone,89109,36.107199,-115.176987
NV,z65wZ11iw7Y-WBZ9UDZhnA,Pisa Pizza,89109,36.1143130753,-115.172434844
NV,CIu7ybFJhERiWzugrkPb8g,The Grill At Valentino,89109,36.1226902,-115.1701939
NC,aK2nwA5u7-WXbCoh2zH1bQ,IHOP,28078,35.4429000556,-80.8671779286
OH,uKCCJB-OkAtLBunNFDIrxw,Penn Station,44106,41.5060639,-81.618905
NV,alFchsneD8P49cy7aL_TMA,Won Mi,89146,36.126501,-115.213867
AZ,0LmDg_Y6Ht3zFqtvmLhp6g,Cornish Pasty Company,85003,33.4503447,-112.0738976
AZ,9Q1ZtzTPFWG4fJiFSko5Xg,Cantina Laredo,85295,33.3076483663,-111.743852065
AZ,AtSEe-B2mFmLFHBf4PLTrw,Wildflower Bread Company,85283,33.3624661,-111.9126201
PA,DnAVDeL9Iz0532YLYu04Tw,Chick's Grill,15132,40.326795,-79.839375
NC,pWLt6ID1HiMOp9QLNeuvIQ,Red Rocks Cafe Bar & Bakery,28211,35.1565211263,-80.7946586609
NV,8YJOMfdnk42v3PvpkDxJGg,Maribel Mexican Food & More,89183,36.01096,-115.120573
NV,VE5KGq9ztCztivwbmjNlTQ,South Point Hot Dog Cart,89183,36.0107194081,-115.174884921
AZ,znNyiHZs5TAX64WonjJ4dg,Los Betos Mexican Food,85251,33.4820955,-111.9085122
AZ,U1iF2RC18uBgBe01z5BMXw,Church's Chicken,85345,33.5788804,-112.2350045
PA,8kL_Z36p2HtSe6-lh0naEQ,Downey's House,15136,40.4437226904,-80.1453121118
NV,tfg08x88Mr4nEr8_bVal7w,Restaurante Guadalajara,89115,36.190844065,-115.062406159
NV,0IjBFHFm8M-VPyym-Xrkhw,Tower Pizzeria,89104,36.1476947,-115.1563056
NV,m1BL2XSBqnqP1qfmbrKmug,Okada,89109,36.1268768,-115.1658732
AZ,6_v97fe6FsGj-kcKLljc8w,Eat Fireside Pizza,85020,33.6643097986,-112.202806262
PA,JkWRqZ2gSYDdt8Dw1E8oyA,Sojourn Catering & Deli,15205,40.4274598,-80.0554604
AZ,Wj_48yqBXHLgkmMh8QYhaA,Jaspers Peak Bistro Bar & Grille,85255,33.6717895,-111.9060007
AZ,HhOgTTbHY1-r37Yghw1www,Subway,85284,33.3355941,-111.9072845
AZ,EDa7_YfEB2HDOyxDMbipQA,Barro's Pizza,85395,33.4625959,-112.3919462
AZ,dNDAdeE8olF4eZaslNtBZw,Manny's Mexican Restaurant,85392,33.4928557,-112.3242313
OH,kXIJwryYY2xDHNnI7jz-WQ,Pho Thang Cafe,44114,41.5024433,-81.6893526
AZ,5X7TQsA3iDbBc8yy2YkCnA,Blimpie,85250,33.5403655,-111.8852673
AZ,etGW0g4oIABVeC4Sk5YBDQ,Taco Bell,85037,33.5063147,-112.2731391
NV,ZRe7iIrIRDMMWhrcieMsiQ,Sesame House,89102,36.1254312,-115.1969657
NV,osu1j_Lg8R9brpuMMn3a3A,Fogo de Chão Brazilian Steakhouse,89169,36.1150184807,-115.156454444
AZ,sPzLsm3l1eUPMzz3ZJJu_w,Athena Greek Cuisine,85054,33.6556844,-111.9300279
AZ,UC8SLfl2dpMd7ZXWvFYAUg,China Joy,85377,33.8208943,-111.9238822
AZ,snIAyWu0r0FBO063SEmi1w,Cousins Subs,85258,33.5793844,-111.8871604
PA,OohsWZ3A0bo8y6N6vi6ePA,Anthony's Pizza,15210,40.396531,-79.987919
NC,8NsYz9tzp8kOWOTBGrJyyA,McDonald's,28120,35.2889229,-81.020392
OH,T8uSC3glLUz0YlCtULaxZQ,Doug's Dinner Bucket Restaurant,44236,41.2251063,-81.491078
OH,CnZhQdYYmgDKqgqM7LbR9Q,Union House Bar & Restaurant,44134,41.41875,-81.702337
NC,ZVua1ibULOtfp3ZqbvGyWg,Mama's Pizza Express of Cornelius,28031,35.478927,-80.856673
IL,xistlMeIIjG21z2SaWvfVQ,Kung Fu BBQ,61820,40.1093708,-88.2308592
PA,RrSIsGVVLWY328bGjQnZaA,Five Guys,15642,40.3211123419,-79.6904473171
NV,eszo5NGbX8Cn2gfuUj3gAQ,Tacos El Compita,89145,36.1745949,-115.2608499
NV,_0x7W6fizaPP76xNBxBLAQ,Stephano's Greek & Mediterranean Grill,89148,36.0771893,-115.2985719
IL,xD6Q0UFxO8uE4bdaBDIMlA,Hot Pot Lab,61820,40.110518,-88.237281
NC,xNFpukRM_JJBUKVWf_vnww,Mily & Lalo Peruvian Restaurant,28205,35.203941,-80.759566
WI,Xc3Y8_cWBnMVXvoJmGCh4g,La Rocca's Restaurant and Pizzeria,53774,43.0804585,-89.3685384
WI,gsCOklDm1pbx3Tzo3W-mtw,El Patron Mexican Grill,53590,43.1793095,-89.2351404
OH,jTverXPOjbLCWEhGYtBd7Q,A Tasty Affair,44102,41.476811,-81.75803
AZ,SFyQhFEbmRMCJO_Sc_pyXA,The Draft Sports Grill,85210,33.3908326,-111.8556958
OH,8V3R_OM97T0Wjg_kRqW0PQ,Ruby Thai Kitchen,44070,41.4156025,-81.9234726
NV,lCwqJWMxvIUQt1Re_tDn4w,Denny's,89110,36.1647748036,-115.061670542
PA,HWmUHzxX3JvXkW3qh0SUng,Monterey Bay Fish Grotto,15146,40.4390689,-79.7697689
PA,93otbGHE0s0m-lU1osvg9w,Rivertowne,15212,40.4459861,-80.0108802
NC,FAqDh5nGZkMrlJXbC7S9Uw,Taco Bell,28079,35.08382,-80.66064
WI,_omjGkkkddnKVWG3Uua9Kw,Five Guys,53562,43.0906280441,-89.5241067527
AZ,ei_JH40MX2u9EFSqX8D7xA,Applebee's Neighborhood Grill & Bar,85224,33.305436,-111.863217
AZ,W5l5_CmHd-n1CDTHdEkYTw,Pita Heaven,85224,33.306951,-111.885391
AZ,TpBDhEDslXnxiRBtF5keQA,Takamatsu Restaurant,85224,33.3192304,-111.8741469
AZ,jaDTCxAGbK3N9XmO5gvhig,The Corner Deli,85014,33.5314084,-112.0654135
NV,Jl6_g-pZD5aQGg2y87myeQ,Aloha Hawaiian BBQ,89120,36.072454464,-115.101318923
AZ,b2E_ahQNhMBu7soQIG2Gow,The Local,85004,33.459054,-112.068953
PA,YAci8e4YFgaVYyI1mDpp7Q,The Hop House,15237,40.545657,-80.029816
PA,Tp2jd64iH0v-vjEu2OWjyw,Red Lobster,15237,40.5193594,-80.004266
PA,mxZQQwT8VkoPGH0-1pbXZQ,Pasquale's Pizzeria,15148,40.392836,-79.808952
AZ,mFGUvyJSdSRjIaN94QW_IQ,Anaya's Fresh Mexican Restaurant,85306,33.6118475744,-112.183581517
NV,d7_VoQyhwLJfjaNruLbUtw,Cilantros Taco Grill,89030,36.2204319,-115.1246758
OH,yc1aGpliFcz6KVXjeG074A,Famous Gyro George,44134,41.4075159531,-81.692096293
PA,JzITUte597nI4RXQK9nERQ,Yokoso Japanese Steakhouse,15120,40.4090643,-79.9157974
NV,pIBuAyEGx8yMtJf6k1j3yA,Martinez Taco Bar,89084,36.2865843,-115.1794971
NV,-CbDQXiuKzPQ0_jiUz03aw,Taiga Modern Japanese & Thai Restaurant,89120,36.0719464,-115.1067983
NV,us-OuaNldsHAV-ljYsH-nA,Intimate Fine Dining,89077,36.0351,-114.9766
AZ,ii_OxGUbtwd3S0RUW9OTvA,Ali Baba's Restaurant & Bakery,85053,33.6256157,-112.1339898
AZ,3xI0ToitrAJkrUSH4gbmCA,Subway,85044,33.3474993684,-111.981221407
PA,27m3lsK3LpZm5XeGM4oVNw,Salvatore's Pizza House,15221,40.4438184,-79.8853354
PA,i17-RGooGWIad0y5YtaBtQ,China House,15224,40.462831,-79.9516804
